case_id,style_id,style_label,character_label,character_name,style_name,tier,role,limit_break,limit_break_max,計算_STR,計算_DEX,計算_WIS,計算_SPR,計算_LUK,計算_CON,サポート10%加算_STR,サポート10%加算_DEX,サポート10%加算_WIS,サポート10%加算_SPR,サポート10%加算_LUK,サポート10%加算_CON,実機_STR,実機_DEX,実機_WIS,実機_SPR,実機_LUK,実機_CON,差分_実機-計算_STR,差分_実機-計算_DEX,差分_実機-計算_WIS,差分_実機-計算_SPR,差分_実機-計算_LUK,差分_実機-計算_CON,比較結果,計算前提,実機確認メモ,生成日
1001206-LB0,1001206,YIzumi06,YIzumi,和泉 ユキ,KETSUの休日,S,Breaker,0,10,345,330,307,318,323,342,35,33,31,32,33,35,,,,,,,"=IF(W36="""","""",W36-K36)","=IF(X36="""","""",X36-L36)","=IF(Y36="""","""",Y36-M36)","=IF(Z36="""","""",Z36-N36)","=IF(AA36="""","""",AA36-O36)","=IF(AB36="""","""",AB36-P36)","=IF(COUNTA(W36:AB36)=0,""未入力"",IF(COUNTA(W36:AB36)<6,""一部入力"",IF(COUNTIF(AC36:AH36,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1001206-LB10,1001206,YIzumi06,YIzumi,和泉 ユキ,KETSUの休日,S,Breaker,10,10,410,401,373,384,389,407,41,41,38,39,39,41,,,,,,,"=IF(W37="""","""",W37-K37)","=IF(X37="""","""",X37-L37)","=IF(Y37="""","""",Y37-M37)","=IF(Z37="""","""",Z37-N37)","=IF(AA37="""","""",AA37-O37)","=IF(AB37="""","""",AB37-P37)","=IF(COUNTA(W37:AB37)=0,""未入力"",IF(COUNTA(W37:AB37)<6,""一部入力"",IF(COUNTIF(AC37:AH37,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1001207-LB0,1001207,YIzumi07,YIzumi,和泉 ユキ,踊るリンカネーション,SS,Breaker,0,4,359,466,400,387,419,391,36,47,40,39,42,40,,,,,,,"=IF(W38="""","""",W38-K38)","=IF(X38="""","""",X38-L38)","=IF(Y38="""","""",Y38-M38)","=IF(Z38="""","""",Z38-N38)","=IF(AA38="""","""",AA38-O38)","=IF(AB38="""","""",AB38-P38)","=IF(COUNTA(W38:AB38)=0,""未入力"",IF(COUNTA(W38:AB38)<6,""一部入力"",IF(COUNTIF(AC38:AH38,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1001207-LB4,1001207,YIzumi07,YIzumi,和泉 ユキ,踊るリンカネーション,SS,Breaker,4,4,446,561,488,475,508,476,45,57,49,48,51,48,,,,,,,"=IF(W39="""","""",W39-K39)","=IF(X39="""","""",X39-L39)","=IF(Y39="""","""",Y39-M39)","=IF(Z39="""","""",Z39-N39)","=IF(AA39="""","""",AA39-O39)","=IF(AB39="""","""",AB39-P39)","=IF(COUNTA(W39:AB39)=0,""未入力"",IF(COUNTA(W39:AB39)<6,""一部入力"",IF(COUNTIF(AC39:AH39,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1001208-LB0,1001208,YIzumi08,YIzumi,和泉 ユキ,君を待つ紅玉,SS,Breaker,0,4,359,466,400,387,419,391,36,47,40,39,42,40,,,,,,,"=IF(W40="""","""",W40-K40)","=IF(X40="""","""",X40-L40)","=IF(Y40="""","""",Y40-M40)","=IF(Z40="""","""",Z40-N40)","=IF(AA40="""","""",AA40-O40)","=IF(AB40="""","""",AB40-P40)","=IF(COUNTA(W40:AB40)=0,""未入力"",IF(COUNTA(W40:AB40)<6,""一部入力"",IF(COUNTIF(AC40:AH40,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1001208-LB4,1001208,YIzumi08,YIzumi,和泉 ユキ,君を待つ紅玉,SS,Breaker,4,4,446,561,488,475,508,476,45,57,49,48,51,48,,,,,,,"=IF(W41="""","""",W41-K41)","=IF(X41="""","""",X41-L41)","=IF(Y41="""","""",Y41-M41)","=IF(Z41="""","""",Z41-N41)","=IF(AA41="""","""",AA41-O41)","=IF(AB41="""","""",AB41-P41)","=IF(COUNTA(W41:AB41)=0,""未入力"",IF(COUNTA(W41:AB41)<6,""一部入力"",IF(COUNTIF(AC41:AH41,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1001209-LB0,1001209,YIzumi09,YIzumi,和泉 ユキ,傍らのプリンセス,SSR,Breaker,0,4,359,466,400,387,419,391,36,47,40,39,42,40,,,,,,,"=IF(W42="""","""",W42-K42)","=IF(X42="""","""",X42-L42)","=IF(Y42="""","""",Y42-M42)","=IF(Z42="""","""",Z42-N42)","=IF(AA42="""","""",AA42-O42)","=IF(AB42="""","""",AB42-P42)","=IF(COUNTA(W42:AB42)=0,""未入力"",IF(COUNTA(W42:AB42)<6,""一部入力"",IF(COUNTIF(AC42:AH42,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1001209-LB4,1001209,YIzumi09,YIzumi,和泉 ユキ,傍らのプリンセス,SSR,Breaker,4,4,446,561,488,475,508,476,45,57,49,48,51,48,,,,,,,"=IF(W43="""","""",W43-K43)","=IF(X43="""","""",X43-L43)","=IF(Y43="""","""",Y43-M43)","=IF(Z43="""","""",Z43-N43)","=IF(AA43="""","""",AA43-O43)","=IF(AB43="""","""",AB43-P43)","=IF(COUNTA(W43:AB43)=0,""未入力"",IF(COUNTA(W43:AB43)<6,""一部入力"",IF(COUNTIF(AC43:AH43,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1001301-LB0,1001301,MAikawa01,MAikawa,逢川 めぐみ,Plain or Wild,A,Debuffer,0,20,245,294,288,250,298,272,25,30,29,25,30,28,,,,,,,"=IF(W44="""","""",W44-K44)","=IF(X44="""","""",X44-L44)","=IF(Y44="""","""",Y44-M44)","=IF(Z44="""","""",Z44-N44)","=IF(AA44="""","""",AA44-O44)","=IF(AB44="""","""",AB44-P44)","=IF(COUNTA(W44:AB44)=0,""未入力"",IF(COUNTA(W44:AB44)<6,""一部入力"",IF(COUNTIF(AC44:AH44,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1001301-LB20,1001301,MAikawa01,MAikawa,逢川 めぐみ,Plain or Wild,A,Debuffer,20,20,289,340,333,294,343,314,29,34,34,30,35,32,,,,,,,"=IF(W45="""","""",W45-K45)","=IF(X45="""","""",X45-L45)","=IF(Y45="""","""",Y45-M45)","=IF(Z45="""","""",Z45-N45)","=IF(AA45="""","""",AA45-O45)","=IF(AB45="""","""",AB45-P45)","=IF(COUNTA(W45:AB45)=0,""未入力"",IF(COUNTA(W45:AB45)<6,""一部入力"",IF(COUNTIF(AC45:AH45,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1001302-LB0,1001302,MAikawa02,MAikawa,逢川 めぐみ,Impact Stream,S,Debuffer,0,10,345,311,315,321,325,341,35,32,32,33,33,35,,,,,,,"=IF(W46="""","""",W46-K46)","=IF(X46="""","""",X46-L46)","=IF(Y46="""","""",Y46-M46)","=IF(Z46="""","""",Z46-N46)","=IF(AA46="""","""",AA46-O46)","=IF(AB46="""","""",AB46-P46)","=IF(COUNTA(W46:AB46)=0,""未入力"",IF(COUNTA(W46:AB46)<6,""一部入力"",IF(COUNTIF(AC46:AH46,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1001302-LB10,1001302,MAikawa02,MAikawa,逢川 めぐみ,Impact Stream,S,Debuffer,10,10,414,378,383,388,393,405,42,38,39,39,40,41,,,,,,,"=IF(W47="""","""",W47-K47)","=IF(X47="""","""",X47-L47)","=IF(Y47="""","""",Y47-M47)","=IF(Z47="""","""",Z47-N47)","=IF(AA47="""","""",AA47-O47)","=IF(AB47="""","""",AB47-P47)","=IF(COUNTA(W47:AB47)=0,""未入力"",IF(COUNTA(W47:AB47)<6,""一部入力"",IF(COUNTIF(AC47:AH47,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1001303-LB0,1001303,MAikawa03,MAikawa,逢川 めぐみ,Ikki Burst Strike,SS,Debuffer,0,4,375,383,424,395,373,334,38,39,43,40,38,34,,,,,,,"=IF(W48="""","""",W48-K48)","=IF(X48="""","""",X48-L48)","=IF(Y48="""","""",Y48-M48)","=IF(Z48="""","""",Z48-N48)","=IF(AA48="""","""",AA48-O48)","=IF(AB48="""","""",AB48-P48)","=IF(COUNTA(W48:AB48)=0,""未入力"",IF(COUNTA(W48:AB48)<6,""一部入力"",IF(COUNTIF(AC48:AH48,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1001303-LB4,1001303,MAikawa03,MAikawa,逢川 めぐみ,Ikki Burst Strike,SS,Debuffer,4,4,463,472,514,483,463,419,47,48,52,49,47,42,,,,,,,"=IF(W49="""","""",W49-K49)","=IF(X49="""","""",X49-L49)","=IF(Y49="""","""",Y49-M49)","=IF(Z49="""","""",Z49-N49)","=IF(AA49="""","""",AA49-O49)","=IF(AB49="""","""",AB49-P49)","=IF(COUNTA(W49:AB49)=0,""未入力"",IF(COUNTA(W49:AB49)<6,""一部入力"",IF(COUNTIF(AC49:AH49,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1001305-LB0,1001305,MAikawa05,MAikawa,逢川 めぐみ,一夜の夢,SS,Debuffer,0,4,362,441,410,391,422,389,37,45,41,40,43,39,,,,,,,"=IF(W50="""","""",W50-K50)","=IF(X50="""","""",X50-L50)","=IF(Y50="""","""",Y50-M50)","=IF(Z50="""","""",Z50-N50)","=IF(AA50="""","""",AA50-O50)","=IF(AB50="""","""",AB50-P50)","=IF(COUNTA(W50:AB50)=0,""未入力"",IF(COUNTA(W50:AB50)<6,""一部入力"",IF(COUNTIF(AC50:AH50,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1001305-LB4,1001305,MAikawa05,MAikawa,逢川 めぐみ,一夜の夢,SS,Debuffer,4,4,450,530,501,479,512,474,45,53,51,48,52,48,,,,,,,"=IF(W51="""","""",W51-K51)","=IF(X51="""","""",X51-L51)","=IF(Y51="""","""",Y51-M51)","=IF(Z51="""","""",Z51-N51)","=IF(AA51="""","""",AA51-O51)","=IF(AB51="""","""",AB51-P51)","=IF(COUNTA(W51:AB51)=0,""未入力"",IF(COUNTA(W51:AB51)<6,""一部入力"",IF(COUNTIF(AC51:AH51,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1001306-LB0,1001306,MAikawa06,MAikawa,逢川 めぐみ,心、躍るFuel,SS,Debuffer,0,4,362,441,410,391,422,389,37,45,41,40,43,39,,,,,,,"=IF(W52="""","""",W52-K52)","=IF(X52="""","""",X52-L52)","=IF(Y52="""","""",Y52-M52)","=IF(Z52="""","""",Z52-N52)","=IF(AA52="""","""",AA52-O52)","=IF(AB52="""","""",AB52-P52)","=IF(COUNTA(W52:AB52)=0,""未入力"",IF(COUNTA(W52:AB52)<6,""一部入力"",IF(COUNTIF(AC52:AH52,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1001306-LB4,1001306,MAikawa06,MAikawa,逢川 めぐみ,心、躍るFuel,SS,Debuffer,4,4,450,530,501,479,512,474,45,53,51,48,52,48,,,,,,,"=IF(W53="""","""",W53-K53)","=IF(X53="""","""",X53-L53)","=IF(Y53="""","""",Y53-M53)","=IF(Z53="""","""",Z53-N53)","=IF(AA53="""","""",AA53-O53)","=IF(AB53="""","""",AB53-P53)","=IF(COUNTA(W53:AB53)=0,""未入力"",IF(COUNTA(W53:AB53)<6,""一部入力"",IF(COUNTIF(AC53:AH53,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1001307-LB0,1001307,MAikawa07,MAikawa,逢川 めぐみ,トワイライト・グロース,SS,Debuffer,0,4,362,441,410,391,422,389,37,45,41,40,43,39,,,,,,,"=IF(W54="""","""",W54-K54)","=IF(X54="""","""",X54-L54)","=IF(Y54="""","""",Y54-M54)","=IF(Z54="""","""",Z54-N54)","=IF(AA54="""","""",AA54-O54)","=IF(AB54="""","""",AB54-P54)","=IF(COUNTA(W54:AB54)=0,""未入力"",IF(COUNTA(W54:AB54)<6,""一部入力"",IF(COUNTIF(AC54:AH54,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1001307-LB4,1001307,MAikawa07,MAikawa,逢川 めぐみ,トワイライト・グロース,SS,Debuffer,4,4,450,530,501,479,512,474,45,53,51,48,52,48,,,,,,,"=IF(W55="""","""",W55-K55)","=IF(X55="""","""",X55-L55)","=IF(Y55="""","""",Y55-M55)","=IF(Z55="""","""",Z55-N55)","=IF(AA55="""","""",AA55-O55)","=IF(AB55="""","""",AB55-P55)","=IF(COUNTA(W55:AB55)=0,""未入力"",IF(COUNTA(W55:AB55)<6,""一部入力"",IF(COUNTIF(AC55:AH55,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1001308-LB0,1001308,MAikawa08,MAikawa,逢川 めぐみ,ネバーエンド・サマー,SS,Debuffer,0,4,397,405,446,417,395,355,40,41,45,42,40,36,,,,,,,"=IF(W56="""","""",W56-K56)","=IF(X56="""","""",X56-L56)","=IF(Y56="""","""",Y56-M56)","=IF(Z56="""","""",Z56-N56)","=IF(AA56="""","""",AA56-O56)","=IF(AB56="""","""",AB56-P56)","=IF(COUNTA(W56:AB56)=0,""未入力"",IF(COUNTA(W56:AB56)<6,""一部入力"",IF(COUNTIF(AC56:AH56,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1001308-LB4,1001308,MAikawa08,MAikawa,逢川 めぐみ,ネバーエンド・サマー,SS,Debuffer,4,4,484,495,537,506,485,440,49,50,54,51,49,44,,,,,,,"=IF(W57="""","""",W57-K57)","=IF(X57="""","""",X57-L57)","=IF(Y57="""","""",Y57-M57)","=IF(Z57="""","""",Z57-N57)","=IF(AA57="""","""",AA57-O57)","=IF(AB57="""","""",AB57-P57)","=IF(COUNTA(W57:AB57)=0,""未入力"",IF(COUNTA(W57:AB57)<6,""一部入力"",IF(COUNTIF(AC57:AH57,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1001309-LB0,1001309,MAikawa09,MAikawa,逢川 めぐみ,スペシャルナイト・ガールズジャム,SSR,Debuffer,0,4,397,405,446,417,395,355,40,41,45,42,40,36,,,,,,,"=IF(W58="""","""",W58-K58)","=IF(X58="""","""",X58-L58)","=IF(Y58="""","""",Y58-M58)","=IF(Z58="""","""",Z58-N58)","=IF(AA58="""","""",AA58-O58)","=IF(AB58="""","""",AB58-P58)","=IF(COUNTA(W58:AB58)=0,""未入力"",IF(COUNTA(W58:AB58)<6,""一部入力"",IF(COUNTIF(AC58:AH58,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1001309-LB4,1001309,MAikawa09,MAikawa,逢川 めぐみ,スペシャルナイト・ガールズジャム,SSR,Debuffer,4,4,484,495,537,506,485,440,49,50,54,51,49,44,,,,,,,"=IF(W59="""","""",W59-K59)","=IF(X59="""","""",X59-L59)","=IF(Y59="""","""",Y59-M59)","=IF(Z59="""","""",Z59-N59)","=IF(AA59="""","""",AA59-O59)","=IF(AB59="""","""",AB59-P59)","=IF(COUNTA(W59:AB59)=0,""未入力"",IF(COUNTA(W59:AB59)<6,""一部入力"",IF(COUNTIF(AC59:AH59,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1001401-LB0,1001401,TTojo01,TTojo,東城 つかさ,Serious or Stupid,A,Buffer,0,20,285,246,266,288,278,284,29,25,27,29,28,29,,,,,,,"=IF(W60="""","""",W60-K60)","=IF(X60="""","""",X60-L60)","=IF(Y60="""","""",Y60-M60)","=IF(Z60="""","""",Z60-N60)","=IF(AA60="""","""",AA60-O60)","=IF(AB60="""","""",AB60-P60)","=IF(COUNTA(W60:AB60)=0,""未入力"",IF(COUNTA(W60:AB60)<6,""一部入力"",IF(COUNTIF(AC60:AH60,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1001401-LB20,1001401,TTojo01,TTojo,東城 つかさ,Serious or Stupid,A,Buffer,20,20,329,290,314,333,322,326,33,29,32,34,33,33,,,,,,,"=IF(W61="""","""",W61-K61)","=IF(X61="""","""",X61-L61)","=IF(Y61="""","""",Y61-M61)","=IF(Z61="""","""",Z61-N61)","=IF(AA61="""","""",AA61-O61)","=IF(AB61="""","""",AB61-P61)","=IF(COUNTA(W61:AB61)=0,""未入力"",IF(COUNTA(W61:AB61)<6,""一部入力"",IF(COUNTIF(AC61:AH61,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1001402-LB0,1001402,TTojo02,TTojo,東城 つかさ,嗟歎のスリーパー,S,Buffer,0,10,302,347,341,315,348,310,31,35,35,32,35,31,,,,,,,"=IF(W62="""","""",W62-K62)","=IF(X62="""","""",X62-L62)","=IF(Y62="""","""",Y62-M62)","=IF(Z62="""","""",Z62-N62)","=IF(AA62="""","""",AA62-O62)","=IF(AB62="""","""",AB62-P62)","=IF(COUNTA(W62:AB62)=0,""未入力"",IF(COUNTA(W62:AB62)<6,""一部入力"",IF(COUNTIF(AC62:AH62,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1001402-LB10,1001402,TTojo02,TTojo,東城 つかさ,嗟歎のスリーパー,S,Buffer,10,10,367,416,413,383,414,375,37,42,42,39,42,38,,,,,,,"=IF(W63="""","""",W63-K63)","=IF(X63="""","""",X63-L63)","=IF(Y63="""","""",Y63-M63)","=IF(Z63="""","""",Z63-N63)","=IF(AA63="""","""",AA63-O63)","=IF(AB63="""","""",AB63-P63)","=IF(COUNTA(W63:AB63)=0,""未入力"",IF(COUNTA(W63:AB63)<6,""一部入力"",IF(COUNTIF(AC63:AH63,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1001403-LB0,1001403,TTojo03,TTojo,東城 つかさ,メメント・モリの美少女,SS,Buffer,0,4,372,377,442,401,362,335,38,38,45,41,37,34,,,,,,,"=IF(W64="""","""",W64-K64)","=IF(X64="""","""",X64-L64)","=IF(Y64="""","""",Y64-M64)","=IF(Z64="""","""",Z64-N64)","=IF(AA64="""","""",AA64-O64)","=IF(AB64="""","""",AB64-P64)","=IF(COUNTA(W64:AB64)=0,""未入力"",IF(COUNTA(W64:AB64)<6,""一部入力"",IF(COUNTIF(AC64:AH64,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1001403-LB4,1001403,TTojo03,TTojo,東城 つかさ,メメント・モリの美少女,SS,Buffer,4,4,459,465,537,491,450,421,46,47,54,50,45,43,,,,,,,"=IF(W65="""","""",W65-K65)","=IF(X65="""","""",X65-L65)","=IF(Y65="""","""",Y65-M65)","=IF(Z65="""","""",Z65-N65)","=IF(AA65="""","""",AA65-O65)","=IF(AB65="""","""",AB65-P65)","=IF(COUNTA(W65:AB65)=0,""未入力"",IF(COUNTA(W65:AB65)<6,""一部入力"",IF(COUNTIF(AC65:AH65,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1001404-LB0,1001404,TTojo04,TTojo,東城 つかさ,真夏のPrayer,SS,Buffer,0,4,394,399,466,424,384,356,40,40,47,43,39,36,,,,,,,"=IF(W66="""","""",W66-K66)","=IF(X66="""","""",X66-L66)","=IF(Y66="""","""",Y66-M66)","=IF(Z66="""","""",Z66-N66)","=IF(AA66="""","""",AA66-O66)","=IF(AB66="""","""",AB66-P66)","=IF(COUNTA(W66:AB66)=0,""未入力"",IF(COUNTA(W66:AB66)<6,""一部入力"",IF(COUNTIF(AC66:AH66,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
